model,target,task_type,feature_block,heldout_checkpoint,selected_regularization,selection_metric,inner_grid,test_n,test_r2,test_mae,test_spearman,target_mean,target_std,test_auc,test_log_loss,test_balanced_accuracy,n_positive,n_negative
qwen,absolute_delta_nll_cumulative,regression,A,160,0.0,inner_mae,"[{""inner_loss"": 0.05332037541891468, ""regularization"": 0.0}, {""inner_loss"": 0.056739016708558875, ""regularization"": 0.0001}, {""inner_loss"": 0.06228024723441119, ""regularization"": 0.001}, {""inner_loss"": 0.06393872455832111, ""regularization"": 0.01}, {""inner_loss"": 0.06505093067185382, ""regularization"": 0.1}, {""inner_loss"": 0.0649940532738112, ""regularization"": 1.0}, {""inner_loss"": 0.06511582115470854, ""regularization"": 10.0}, {""inner_loss"": 0.06644245716528173, ""regularization"": 100.0}]",16,-0.4604347421039887,0.08927153548997774,0.19999999999999998,0.20291955252772564,0.08928120204974839,,,,,
qwen,absolute_delta_nll_cumulative,regression,C5,5,10.0,inner_mae,"[{""inner_loss"": 0.06517599196507126, ""regularization"": 0.0}, {""inner_loss"": 0.06517598466118099, ""regularization"": 0.0001}, {""inner_loss"": 0.06517591892822266, ""regularization"": 0.001}, {""inner_loss"": 0.06517526180193724, ""regularization"": 0.01}, {""inner_loss"": 0.06516871080559457, ""regularization"": 0.1}, {""inner_loss"": 0.06510516614107063, ""regularization"": 1.0}, {""inner_loss"": 0.0646195033479233, ""regularization"": 10.0}, {""inner_loss"": 0.07080085409404498, ""regularization"": 100.0}]",16,-19.059446966537624,0.07216210193743319,0.28108911215426174,0.05286990423701678,0.01657499811755361,,,,,
qwen,absolute_delta_nll_cumulative,regression,C5,20,10.0,inner_mae,"[{""inner_loss"": 0.07591462615367132, ""regularization"": 0.0}, {""inner_loss"": 0.07591457417707627, ""regularization"": 0.0001}, {""inner_loss"": 0.07591410640233871, ""regularization"": 0.001}, {""inner_loss"": 0.07590943010168923, ""regularization"": 0.01}, {""inner_loss"": 0.07586281131755074, ""regularization"": 0.1}, {""inner_loss"": 0.07541060911140747, ""regularization"": 1.0}, {""inner_loss"": 0.07260149975462722, ""regularization"": 10.0}, {""inner_loss"": 0.08147999199905646, ""regularization"": 100.0}]",16,0.17364091087941103,0.047035039006525295,0.39999999999999997,0.11514390732239721,0.0724945098076516,,,,,
qwen,absolute_delta_nll_cumulative,regression,C5,40,1.0,inner_mae,"[{""inner_loss"": 0.06511177651766747, ""regularization"": 0.0}, {""inner_loss"": 0.065111774483138, ""regularization"": 0.0001}, {""inner_loss"": 0.06511175617294501, ""regularization"": 0.001}, {""inner_loss"": 0.0651115731276445, ""regularization"": 0.01}, {""inner_loss"": 0.06510974831996179, ""regularization"": 0.1}, {""inner_loss"": 0.06509204768543941, ""regularization"": 1.0}, {""inner_loss"": 0.06636861295682862, ""regularization"": 10.0}, {""inner_loss"": 0.08253516115716843, ""regularization"": 100.0}]",16,0.37968184968191976,0.04648107134023937,0.4970588235294117,0.14697385695170612,0.08903768165223307,,,,,
qwen,absolute_delta_nll_cumulative,regression,C5,160,0.1,inner_mae,"[{""inner_loss"": 0.05613188309061781, ""regularization"": 0.0}, {""inner_loss"": 0.05613187563733798, ""regularization"": 0.0001}, {""inner_loss"": 0.05613180855991571, ""regularization"": 0.001}, {""inner_loss"": 0.05613113799314897, ""regularization"": 0.01}, {""inner_loss"": 0.05612672340626206, ""regularization"": 0.1}, {""inner_loss"": 0.05614092493978425, ""regularization"": 1.0}, {""inner_loss"": 0.057143199776823944, ""regularization"": 10.0}, {""inner_loss"": 0.06329203865522288, ""regularization"": 100.0}]",16,-0.2822686879318128,0.09247670932704918,0.32647058823529407,0.20291955252772564,0.08928120204974839,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5,5,10.0,inner_mae,"[{""inner_loss"": 0.0935149918802991, ""regularization"": 0.0}, {""inner_loss"": 0.0934970675240719, ""regularization"": 0.0001}, {""inner_loss"": 0.09333635720843943, ""regularization"": 0.001}, {""inner_loss"": 0.0918862693859928, ""regularization"": 0.01}, {""inner_loss"": 0.08305009622677356, ""regularization"": 0.1}, {""inner_loss"": 0.07092718436154015, ""regularization"": 1.0}, {""inner_loss"": 0.06998719292824841, ""regularization"": 10.0}, {""inner_loss"": 0.07689020708806195, ""regularization"": 100.0}]",16,-8.10740270070919,0.04764995509807777,0.5214515938281159,0.05286990423701678,0.01657499811755361,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5,20,10.0,inner_mae,"[{""inner_loss"": 0.10034489494197041, ""regularization"": 0.0}, {""inner_loss"": 0.09999392581805618, ""regularization"": 0.0001}, {""inner_loss"": 0.09715107197206752, ""regularization"": 0.001}, {""inner_loss"": 0.08400101578593082, ""regularization"": 0.01}, {""inner_loss"": 0.09863674498462861, ""regularization"": 0.1}, {""inner_loss"": 0.08962349555124223, ""regularization"": 1.0}, {""inner_loss"": 0.08071113537320075, ""regularization"": 10.0}, {""inner_loss"": 0.0869984676232725, ""regularization"": 100.0}]",16,0.10524981173784687,0.05449143361922507,0.27891596879178293,0.11514390732239721,0.0724945098076516,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5,40,1.0,inner_mae,"[{""inner_loss"": 0.07079560483393886, ""regularization"": 0.0}, {""inner_loss"": 0.07078640573134372, ""regularization"": 0.0001}, {""inner_loss"": 0.07071570139967742, ""regularization"": 0.001}, {""inner_loss"": 0.07010042213326423, ""regularization"": 0.01}, {""inner_loss"": 0.06890262820153115, ""regularization"": 0.1}, {""inner_loss"": 0.06181058390898427, ""regularization"": 1.0}, {""inner_loss"": 0.06366510379435904, ""regularization"": 10.0}, {""inner_loss"": 0.0821869235661704, ""regularization"": 100.0}]",16,0.16301196822111663,0.05882302095570821,0.7276068751089989,0.14697385695170612,0.08903768165223307,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5,160,0.1,inner_mae,"[{""inner_loss"": 0.06549501685009866, ""regularization"": 0.0}, {""inner_loss"": 0.0652292705907472, ""regularization"": 0.0001}, {""inner_loss"": 0.06302587858434859, ""regularization"": 0.001}, {""inner_loss"": 0.051037307455582104, ""regularization"": 0.01}, {""inner_loss"": 0.04619044638749655, ""regularization"": 0.1}, {""inner_loss"": 0.04713861687959021, ""regularization"": 1.0}, {""inner_loss"": 0.058425145664812224, ""regularization"": 10.0}, {""inner_loss"": 0.06185188019599008, ""regularization"": 100.0}]",16,-0.34330208736169077,0.09279141345435077,0.10914103126634986,0.20291955252772564,0.08928120204974839,,,,,
qwen,absolute_delta_nll_cumulative,regression,A+C5,5,10.0,inner_mae,"[{""inner_loss"": 0.06598604431061651, ""regularization"": 0.0}, {""inner_loss"": 0.0626579023549967, ""regularization"": 0.0001}, {""inner_loss"": 0.06241824121874501, ""regularization"": 0.001}, {""inner_loss"": 0.06252447117945094, ""regularization"": 0.01}, {""inner_loss"": 0.06112447109820792, ""regularization"": 0.1}, {""inner_loss"": 0.061570976482261564, ""regularization"": 1.0}, {""inner_loss"": 0.05968069776107366, ""regularization"": 10.0}, {""inner_loss"": 0.06683064871780552, ""regularization"": 100.0}]",16,-21.57727102777346,0.07349982869619154,0.5529411764705882,0.05286990423701678,0.01657499811755361,,,,,
qwen,absolute_delta_nll_cumulative,regression,A+C5,20,10.0,inner_mae,"[{""inner_loss"": 0.09372082942477748, ""regularization"": 0.0}, {""inner_loss"": 0.09157048378276217, ""regularization"": 0.0001}, {""inner_loss"": 0.09041926814213436, ""regularization"": 0.001}, {""inner_loss"": 0.0881260986494365, ""regularization"": 0.01}, {""inner_loss"": 0.08624873384886134, ""regularization"": 0.1}, {""inner_loss"": 0.08493487511938579, ""regularization"": 1.0}, {""inner_loss"": 0.07650143341086679, ""regularization"": 10.0}, {""inner_loss"": 0.07807029888692266, ""regularization"": 100.0}]",16,0.37709748554476297,0.04367021616846885,0.7000000000000001,0.11514390732239721,0.0724945098076516,,,,,
qwen,absolute_delta_nll_cumulative,regression,A+C5,40,10.0,inner_mae,"[{""inner_loss"": 0.07855025602239847, ""regularization"": 0.0}, {""inner_loss"": 0.07870842708238994, ""regularization"": 0.0001}, {""inner_loss"": 0.07915266467412878, ""regularization"": 0.001}, {""inner_loss"": 0.0766176228759398, ""regularization"": 0.01}, {""inner_loss"": 0.0733510701250849, ""regularization"": 0.1}, {""inner_loss"": 0.07174610717202604, ""regularization"": 1.0}, {""inner_loss"": 0.0670458050454893, ""regularization"": 10.0}, {""inner_loss"": 0.08109993154676616, ""regularization"": 100.0}]",16,0.5206011052379259,0.04147165176386683,0.9441176470588234,0.14697385695170612,0.08903768165223307,,,,,
qwen,absolute_delta_nll_cumulative,regression,A+C5,160,0.1,inner_mae,"[{""inner_loss"": 0.06143936366061623, ""regularization"": 0.0}, {""inner_loss"": 0.05119300573776122, ""regularization"": 0.0001}, {""inner_loss"": 0.050772467484945016, ""regularization"": 0.001}, {""inner_loss"": 0.05056998515770275, ""regularization"": 0.01}, {""inner_loss"": 0.050447005728165406, ""regularization"": 0.1}, {""inner_loss"": 0.05061039776673451, ""regularization"": 1.0}, {""inner_loss"": 0.053864773397630426, ""regularization"": 10.0}, {""inner_loss"": 0.061705137364828654, ""regularization"": 100.0}]",16,-1.3619180946274159,0.11526672412252958,0.1323529411764706,0.20291955252772564,0.08928120204974839,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5+A,5,10.0,inner_mae,"[{""inner_loss"": 0.08994171109814014, ""regularization"": 0.0}, {""inner_loss"": 0.09469974113242663, ""regularization"": 0.0001}, {""inner_loss"": 0.0968102621754749, ""regularization"": 0.001}, {""inner_loss"": 0.09704331928148623, ""regularization"": 0.01}, {""inner_loss"": 0.0875029514877661, ""regularization"": 0.1}, {""inner_loss"": 0.07192668271745448, ""regularization"": 1.0}, {""inner_loss"": 0.06446352053844674, ""regularization"": 10.0}, {""inner_loss"": 0.07497981175159753, ""regularization"": 100.0}]",16,-9.042350128804458,0.0470031256054968,0.7970588235294117,0.05286990423701678,0.01657499811755361,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5+A,20,0.01,inner_mae,"[{""inner_loss"": 0.09875962573804821, ""regularization"": 0.0}, {""inner_loss"": 0.08648894960233666, ""regularization"": 0.0001}, {""inner_loss"": 0.08762677700131931, ""regularization"": 0.001}, {""inner_loss"": 0.07353985635950978, ""regularization"": 0.01}, {""inner_loss"": 0.09211625504867184, ""regularization"": 0.1}, {""inner_loss"": 0.08675205630853162, ""regularization"": 1.0}, {""inner_loss"": 0.07947017287566586, ""regularization"": 10.0}, {""inner_loss"": 0.08653103359936758, ""regularization"": 100.0}]",16,-0.027529364502468123,0.0613157128447613,0.36764705882352944,0.11514390732239721,0.0724945098076516,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5+A,40,1.0,inner_mae,"[{""inner_loss"": 0.09460461717318913, ""regularization"": 0.0}, {""inner_loss"": 0.07850190616610413, ""regularization"": 0.0001}, {""inner_loss"": 0.07719776674087085, ""regularization"": 0.001}, {""inner_loss"": 0.07430925036326629, ""regularization"": 0.01}, {""inner_loss"": 0.06817218361919686, ""regularization"": 0.1}, {""inner_loss"": 0.056539673137182146, ""regularization"": 1.0}, {""inner_loss"": 0.06521564190566494, ""regularization"": 10.0}, {""inner_loss"": 0.08309070368860562, ""regularization"": 100.0}]",16,0.2734543826016712,0.05253322904622665,0.7558823529411764,0.14697385695170612,0.08903768165223307,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5+A,160,0.1,inner_mae,"[{""inner_loss"": 0.06747564110711457, ""regularization"": 0.0}, {""inner_loss"": 0.06407688692638853, ""regularization"": 0.0001}, {""inner_loss"": 0.06190943662622941, ""regularization"": 0.001}, {""inner_loss"": 0.049719493929202545, ""regularization"": 0.01}, {""inner_loss"": 0.046378221894344006, ""regularization"": 0.1}, {""inner_loss"": 0.04805394653499754, ""regularization"": 1.0}, {""inner_loss"": 0.05578714676835244, ""regularization"": 10.0}, {""inner_loss"": 0.059709109958033496, ""regularization"": 100.0}]",16,-0.5852368913191834,0.10076621702234458,0.0058823529411764705,0.20291955252772564,0.08928120204974839,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5+C5,5,10.0,inner_mae,"[{""inner_loss"": 0.10085138036653896, ""regularization"": 0.0}, {""inner_loss"": 0.10083180629382521, ""regularization"": 0.0001}, {""inner_loss"": 0.1006564605490727, ""regularization"": 0.001}, {""inner_loss"": 0.09898016010727329, ""regularization"": 0.01}, {""inner_loss"": 0.08860805673164363, ""regularization"": 0.1}, {""inner_loss"": 0.07371142196301006, ""regularization"": 1.0}, {""inner_loss"": 0.06412052832432119, ""regularization"": 10.0}, {""inner_loss"": 0.0691301962465966, ""regularization"": 100.0}]",16,-5.997186194059513,0.04227474717549036,0.6696101886397334,0.05286990423701678,0.01657499811755361,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5+C5,20,10.0,inner_mae,"[{""inner_loss"": 0.07792318189408619, ""regularization"": 0.0}, {""inner_loss"": 0.07762088696652562, ""regularization"": 0.0001}, {""inner_loss"": 0.07571954262336099, ""regularization"": 0.001}, {""inner_loss"": 0.06993773906956309, ""regularization"": 0.01}, {""inner_loss"": 0.08325941171224234, ""regularization"": 0.1}, {""inner_loss"": 0.07702350774383519, ""regularization"": 1.0}, {""inner_loss"": 0.06767389612652264, ""regularization"": 10.0}, {""inner_loss"": 0.07595622036169475, ""regularization"": 100.0}]",16,0.19320784331526786,0.0472748704446096,0.5941176470588235,0.11514390732239721,0.0724945098076516,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5+C5,40,10.0,inner_mae,"[{""inner_loss"": 0.0703108977829668, ""regularization"": 0.0}, {""inner_loss"": 0.07030313736131993, ""regularization"": 0.0001}, {""inner_loss"": 0.07023356525336555, ""regularization"": 0.001}, {""inner_loss"": 0.07094691105576233, ""regularization"": 0.01}, {""inner_loss"": 0.07355440127789227, ""regularization"": 0.1}, {""inner_loss"": 0.062396677130731354, ""regularization"": 1.0}, {""inner_loss"": 0.056358567691821494, ""regularization"": 10.0}, {""inner_loss"": 0.06929401445832999, ""regularization"": 100.0}]",16,0.3653984354064801,0.054644087934606275,0.6705882352941177,0.14697385695170612,0.08903768165223307,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5+C5,160,1.0,inner_mae,"[{""inner_loss"": 0.058468394254754565, ""regularization"": 0.0}, {""inner_loss"": 0.0582334901506664, ""regularization"": 0.0001}, {""inner_loss"": 0.05630081638068587, ""regularization"": 0.001}, {""inner_loss"": 0.04619927308958482, ""regularization"": 0.01}, {""inner_loss"": 0.039200610194715706, ""regularization"": 0.1}, {""inner_loss"": 0.038218549153645746, ""regularization"": 1.0}, {""inner_loss"": 0.04389419486708066, ""regularization"": 10.0}, {""inner_loss"": 0.0570893706330071, ""regularization"": 100.0}]",16,-0.5164611770261514,0.09735870472654551,0.13823529411764704,0.20291955252772564,0.08928120204974839,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5+A+C5,5,10.0,inner_mae,"[{""inner_loss"": 0.09395701005358174, ""regularization"": 0.0}, {""inner_loss"": 0.08663691020602339, ""regularization"": 0.0001}, {""inner_loss"": 0.08642137790086629, ""regularization"": 0.001}, {""inner_loss"": 0.0907427990356169, ""regularization"": 0.01}, {""inner_loss"": 0.08701169247457001, ""regularization"": 0.1}, {""inner_loss"": 0.07307651122625591, ""regularization"": 1.0}, {""inner_loss"": 0.06236111718024647, ""regularization"": 10.0}, {""inner_loss"": 0.0655213115901583, ""regularization"": 100.0}]",16,-7.19799733771835,0.041870043687698026,0.7205882352941175,0.05286990423701678,0.01657499811755361,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5+A+C5,20,0.01,inner_mae,"[{""inner_loss"": 0.09023797958083113, ""regularization"": 0.0}, {""inner_loss"": 0.07740556989002602, ""regularization"": 0.0001}, {""inner_loss"": 0.0734904605258796, ""regularization"": 0.001}, {""inner_loss"": 0.06383330871507248, ""regularization"": 0.01}, {""inner_loss"": 0.08143955505058668, ""regularization"": 0.1}, {""inner_loss"": 0.07701234331888655, ""regularization"": 1.0}, {""inner_loss"": 0.0647569034989663, ""regularization"": 10.0}, {""inner_loss"": 0.07304396581193455, ""regularization"": 100.0}]",16,-1.0776450109599969,0.07795609307156315,-0.36470588235294116,0.11514390732239721,0.0724945098076516,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5+A+C5,40,10.0,inner_mae,"[{""inner_loss"": 0.10597613089881634, ""regularization"": 0.0}, {""inner_loss"": 0.08177969727016561, ""regularization"": 0.0001}, {""inner_loss"": 0.08005839040016809, ""regularization"": 0.001}, {""inner_loss"": 0.07817630977821897, ""regularization"": 0.01}, {""inner_loss"": 0.07631675279965211, ""regularization"": 0.1}, {""inner_loss"": 0.06507697293723637, ""regularization"": 1.0}, {""inner_loss"": 0.05705037031202745, ""regularization"": 10.0}, {""inner_loss"": 0.06778430757423408, ""regularization"": 100.0}]",16,0.5103413215327619,0.043156531189632204,0.9470588235294116,0.14697385695170612,0.08903768165223307,,,,,
qwen,absolute_delta_nll_cumulative,regression,Pk5+A+C5,160,1.0,inner_mae,"[{""inner_loss"": 0.058890769331154474, ""regularization"": 0.0}, {""inner_loss"": 0.0544128164988519, ""regularization"": 0.0001}, {""inner_loss"": 0.052187126827215186, ""regularization"": 0.001}, {""inner_loss"": 0.04201048681237379, ""regularization"": 0.01}, {""inner_loss"": 0.03434404962336735, ""regularization"": 0.1}, {""inner_loss"": 0.032489931662454154, ""regularization"": 1.0}, {""inner_loss"": 0.03683545415725824, ""regularization"": 10.0}, {""inner_loss"": 0.05400085928673471, ""regularization"": 100.0}]",16,-1.070853540289122,0.1060351914834849,0.14411764705882352,0.20291955252772564,0.08928120204974839,,,,,
qwen,delta_nll_cumulative,regression,A,5,0.0001,inner_mae,"[{""inner_loss"": 0.02934323520512147, ""regularization"": 0.0}, {""inner_loss"": 0.023064949804127138, ""regularization"": 0.0001}, {""inner_loss"": 0.02348682967750008, ""regularization"": 0.001}, {""inner_loss"": 0.02341146950762642, ""regularization"": 0.01}, {""inner_loss"": 0.023731608752743785, ""regularization"": 0.1}, {""inner_loss"": 0.023568132828724848, ""regularization"": 1.0}, {""inner_loss"": 0.0236543681489698, ""regularization"": 10.0}, {""inner_loss"": 0.023561911493702455, ""regularization"": 100.0}]",16,-7.643475655592509,0.01615375171086946,0.0,-0.007177327678803845,0.006651095685494289,,,,,
qwen,delta_nll_cumulative,regression,A,20,0.1,inner_mae,"[{""inner_loss"": 0.03147374397174549, ""regularization"": 0.0}, {""inner_loss"": 0.02509041056277464, ""regularization"": 0.0001}, {""inner_loss"": 0.025647721965854867, ""regularization"": 0.001}, {""inner_loss"": 0.02467628517820017, ""regularization"": 0.01}, {""inner_loss"": 0.024115071738845806, ""regularization"": 0.1}, {""inner_loss"": 0.024480624709696183, ""regularization"": 1.0}, {""inner_loss"": 0.0244913446329795, ""regularization"": 10.0}, {""inner_loss"": 0.02429542711242949, ""regularization"": 100.0}]",16,-1.2244604962836338,0.013516261989139348,0.5,-0.004163106720684231,0.011145708794917783,,,,,
qwen,delta_nll_cumulative,regression,A,40,0.01,inner_mae,"[{""inner_loss"": 0.02969573065385302, ""regularization"": 0.0}, {""inner_loss"": 0.02425990977110214, ""regularization"": 0.0001}, {""inner_loss"": 0.025044335177976395, ""regularization"": 0.001}, {""inner_loss"": 0.02394098894635946, ""regularization"": 0.01}, {""inner_loss"": 0.02437084299700699, ""regularization"": 0.1}, {""inner_loss"": 0.02522731028545679, ""regularization"": 1.0}, {""inner_loss"": 0.024999265623050233, ""regularization"": 10.0}, {""inner_loss"": 0.02458842988562951, ""regularization"": 100.0}]",16,0.06790954757242063,0.0129749845195022,0.29705882352941176,0.004051472468921012,0.01914819080677155,,,,,
qwen,delta_nll_cumulative,regression,A,160,0.0001,inner_mae,"[{""inner_loss"": 0.010969222207113874, ""regularization"": 0.0}, {""inner_loss"": 0.009039734333242339, ""regularization"": 0.0001}, {""inner_loss"": 0.009473925216898127, ""regularization"": 0.001}, {""inner_loss"": 0.009457322592935505, ""regularization"": 0.01}, {""inner_loss"": 0.009401563793265842, ""regularization"": 0.1}, {""inner_loss"": 0.009312890017758368, ""regularization"": 1.0}, {""inner_loss"": 0.009231042376725071, ""regularization"": 10.0}, {""inner_loss"": 0.009345827039680656, ""regularization"": 100.0}]",16,-1.3368815447097728,0.03261990417447075,0.37058823529411766,0.03012132773600797,0.027463616463007715,,,,,
qwen,delta_nll_cumulative,regression,C5,5,0.0,inner_mae,"[{""inner_loss"": 0.014720538308359394, ""regularization"": 0.0}, {""inner_loss"": 0.014720544587055821, ""regularization"": 0.0001}, {""inner_loss"": 0.014720601093557795, ""regularization"": 0.001}, {""inner_loss"": 0.014721165983815185, ""regularization"": 0.01}, {""inner_loss"": 0.014726797464540026, ""regularization"": 0.1}, {""inner_loss"": 0.01480599130856087, ""regularization"": 1.0}, {""inner_loss"": 0.015724166321423837, ""regularization"": 10.0}, {""inner_loss"": 0.020356255951209958, ""regularization"": 100.0}]",16,-1.8135426348726833,0.0082847101717092,-0.2943341488526301,-0.007177327678803845,0.006651095685494289,,,,,
qwen,delta_nll_cumulative,regression,C5,20,0.0,inner_mae,"[{""inner_loss"": 0.015013379660934897, ""regularization"": 0.0}, {""inner_loss"": 0.015013391663504213, ""regularization"": 0.0001}, {""inner_loss"": 0.015013499683252447, ""regularization"": 0.001}, {""inner_loss"": 0.015014579546653098, ""regularization"": 0.01}, {""inner_loss"": 0.015025344876461273, ""regularization"": 0.1}, {""inner_loss"": 0.015129768575600569, ""regularization"": 1.0}, {""inner_loss"": 0.016158079186304117, ""regularization"": 10.0}, {""inner_loss"": 0.021115709007121314, ""regularization"": 100.0}]",16,0.10402784971254331,0.008113775246371364,0.40294117647058825,-0.004163106720684231,0.011145708794917783,,,,,
qwen,delta_nll_cumulative,regression,C5,40,0.0,inner_mae,"[{""inner_loss"": 0.013876568566214697, ""regularization"": 0.0}, {""inner_loss"": 0.013876587190323886, ""regularization"": 0.0001}, {""inner_loss"": 0.01387675480206873, ""regularization"": 0.001}, {""inner_loss"": 0.013878430401130326, ""regularization"": 0.01}, {""inner_loss"": 0.01389513471439205, ""regularization"": 0.1}, {""inner_loss"": 0.014079362658795926, ""regularization"": 1.0}, {""inner_loss"": 0.015817206018471534, ""regularization"": 10.0}, {""inner_loss"": 0.02144879223923482, ""regularization"": 100.0}]",16,0.3595689318427219,0.010101274345217638,0.7264705882352941,0.004051472468921012,0.01914819080677155,,,,,
qwen,delta_nll_cumulative,regression,C5,160,10.0,inner_mae,"[{""inner_loss"": 0.008430354434943506, ""regularization"": 0.0}, {""inner_loss"": 0.00843035392159098, ""regularization"": 0.0001}, {""inner_loss"": 0.008430349301562638, ""regularization"": 0.001}, {""inner_loss"": 0.00843030311556796, ""regularization"": 0.01}, {""inner_loss"": 0.008429842680049045, ""regularization"": 0.1}, {""inner_loss"": 0.00842537645551556, ""regularization"": 1.0}, {""inner_loss"": 0.008391241739438214, ""regularization"": 10.0}, {""inner_loss"": 0.008872295268814187, ""regularization"": 100.0}]",16,-0.43527986641239425,0.02163971232475751,0.1647058823529412,0.03012132773600797,0.027463616463007715,,,,,
qwen,delta_nll_cumulative,regression,Pk5,5,0.1,inner_mae,"[{""inner_loss"": 0.016049565655187753, ""regularization"": 0.0}, {""inner_loss"": 0.016047204859947175, ""regularization"": 0.0001}, {""inner_loss"": 0.016026046164629045, ""regularization"": 0.001}, {""inner_loss"": 0.015869468364971107, ""regularization"": 0.01}, {""inner_loss"": 0.015194991798709784, ""regularization"": 0.1}, {""inner_loss"": 0.01657646376251542, ""regularization"": 1.0}, {""inner_loss"": 0.020162027931496265, ""regularization"": 10.0}, {""inner_loss"": 0.021198745770716565, ""regularization"": 100.0}]",16,-3.5566283099310034,0.010384222206954346,-0.6063390625908325,-0.007177327678803845,0.006651095685494289,,,,,
qwen,delta_nll_cumulative,regression,Pk5,20,100.0,inner_mae,"[{""inner_loss"": 0.024434082847035105, ""regularization"": 0.0}, {""inner_loss"": 0.024426295793077923, ""regularization"": 0.0001}, {""inner_loss"": 0.024362993374396295, ""regularization"": 0.001}, {""inner_loss"": 0.024449711648712263, ""regularization"": 0.01}, {""inner_loss"": 0.025875886677653132, ""regularization"": 0.1}, {""inner_loss"": 0.024679303318478493, ""regularization"": 1.0}, {""inner_loss"": 0.023278901100172694, ""regularization"": 10.0}, {""inner_loss"": 0.020649782016726324, ""regularization"": 100.0}]",16,-1.6027022835921652,0.015274477354885465,-0.15764815627361645,-0.004163106720684231,0.011145708794917783,,,,,
qwen,delta_nll_cumulative,regression,Pk5,40,10.0,inner_mae,"[{""inner_loss"": 0.02747982234700827, ""regularization"": 0.0}, {""inner_loss"": 0.027481004381696927, ""regularization"": 0.0001}, {""inner_loss"": 0.02749063305691965, ""regularization"": 0.001}, {""inner_loss"": 0.02752099286204888, ""regularization"": 0.01}, {""inner_loss"": 0.026863698142099587, ""regularization"": 0.1}, {""inner_loss"": 0.023308500294888287, ""regularization"": 1.0}, {""inner_loss"": 0.02153025444396843, ""regularization"": 10.0}, {""inner_loss"": 0.022397177380924976, ""regularization"": 100.0}]",16,-0.2730949044016493,0.01689391841969962,-0.3152963125472329,0.004051472468921012,0.01914819080677155,,,,,
qwen,delta_nll_cumulative,regression,Pk5,160,100.0,inner_mae,"[{""inner_loss"": 0.014678806459924554, ""regularization"": 0.0}, {""inner_loss"": 0.014638402806334272, ""regularization"": 0.0001}, {""inner_loss"": 0.014303405909066815, ""regularization"": 0.001}, {""inner_loss"": 0.013111512304958913, ""regularization"": 0.01}, {""inner_loss"": 0.01283420082713964, ""regularization"": 0.1}, {""inner_loss"": 0.011919495429155123, ""regularization"": 1.0}, {""inner_loss"": 0.010461013681093723, ""regularization"": 10.0}, {""inner_loss"": 0.009602840442624123, ""regularization"": 100.0}]",16,-1.2903959604026767,0.03125654849661064,0.23040884378451632,0.03012132773600797,0.027463616463007715,,,,,
qwen,delta_nll_cumulative,regression,A+C5,5,0.1,inner_mae,"[{""inner_loss"": 0.020180247933203894, ""regularization"": 0.0}, {""inner_loss"": 0.014134594313598184, ""regularization"": 0.0001}, {""inner_loss"": 0.014151256459129903, ""regularization"": 0.001}, {""inner_loss"": 0.014003260832294301, ""regularization"": 0.01}, {""inner_loss"": 0.013550094308938165, ""regularization"": 0.1}, {""inner_loss"": 0.01392338252553388, ""regularization"": 1.0}, {""inner_loss"": 0.015724386748534394, ""regularization"": 10.0}, {""inner_loss"": 0.02070693376724284, ""regularization"": 100.0}]",16,-3.688627074922696,0.011557263181991993,-0.032352941176470584,-0.007177327678803845,0.006651095685494289,,,,,
qwen,delta_nll_cumulative,regression,A+C5,20,0.01,inner_mae,"[{""inner_loss"": 0.019984824251882926, ""regularization"": 0.0}, {""inner_loss"": 0.015899004022683617, ""regularization"": 0.0001}, {""inner_loss"": 0.015155377577758367, ""regularization"": 0.001}, {""inner_loss"": 0.014921919451199944, ""regularization"": 0.01}, {""inner_loss"": 0.014951919698238404, ""regularization"": 0.1}, {""inner_loss"": 0.015129118494902942, ""regularization"": 1.0}, {""inner_loss"": 0.016147671700827232, ""regularization"": 10.0}, {""inner_loss"": 0.021250431506010265, ""regularization"": 100.0}]",16,0.4509875359042588,0.0062761547353738815,0.7264705882352941,-0.004163106720684231,0.011145708794917783,,,,,
