abs_delta_nll_a,abs_delta_nll_b,abs_delta_nll_c,abs_delta_nll_f,abs_delta_nll_f_post,abs_delta_nll_f_pre,abs_delta_nll_p,abs_delta_nll_t,aggregation,arm,checkpoint,delta_nll_a,delta_nll_b,delta_nll_c,delta_nll_f,delta_nll_f_post,delta_nll_f_pre,delta_nll_p,delta_nll_t,domain,kl_a,kl_b,kl_f,kl_f_post,kl_f_pre,kl_t,model,n_tokens_a,n_tokens_b,n_tokens_c,n_tokens_f,n_tokens_f_post,n_tokens_f_pre,n_tokens_p,n_tokens_t,nll_a,nll_b,nll_c,nll_f,nll_f_post,nll_f_pre,nll_p,nll_t,delta_nll_f_minus_a,delta_nll_f_minus_p,kl_f_minus_a,delta_nll_b_minus_c,delta_nll_b_minus_p,probe_name,domain_display,domain_match_status,epsilon,layer,module_count,module_set,included_modules,excluded_modules,source_rows_complete,r_epsilon_equal5,state_rank_base_equal5_non_qk,state_rank_current_equal5_non_qk,delta_r_equal5,c_equal5,ratio_of_means_sensitivity_equal5,c_equal7,equal5_minus_equal7_c,p4_equal5,p8_equal5,p16_equal5,p32_equal5,pk_module_count,pk_included_modules,pk_excluded_modules,pk_aggregation,pk_delta_source,has_c_equal5,has_pk_equal5,pk_missing_reason,kl_b_minus_c,kl_b_minus_c_status
0.338916409438742,,,0.5406169953718781,0.7587708779743739,0.5120989557235901,0.1404382136529513,1.6897538927623204,sample_macro,opd,160,0.1891297995166054,,,0.528053024184491,0.7583131047657558,0.4704880040391747,0.1362743660885504,1.5022821249280658,mmlu,0.2159650625448141,,0.4535863559693098,0.3847374053831611,0.4707985936158469,0.484510612487793,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.297150100576026,,,2.4877685987523623,1.590221451265471,2.712155385624085,1.9476439432325456,4.719716775417328,0.33892322466788555,0.3917786580959406,0.2376212934244957,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,928.2,961.6,928.2,-33.4,0.0454501966970925,0.0347337770382695,0.0425727847526232,0.0028774119444692,9.460312912779046e-06,2.40977883549931e-05,9.44958585023258e-05,0.0002918072626925615,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.3453390468417533,,,0.4675870199959192,0.629393895992211,0.4563118731430066,0.1523715678867388,1.975136136327471,sample_macro,opd,320,0.2173830690953348,,,0.4476271188035607,0.6277188562921115,0.402604184431423,0.1489530201651953,1.8124959339414324,mmlu,0.2367831588802592,,0.430350089240287,0.3498977539369037,0.4504631730661328,0.5222032219703708,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.3254033701547554,,,2.407342693371432,1.4596272027918271,2.6442715660163336,1.960322597309191,5.029930584430694,0.2302440497082259,0.2986740986383654,0.1935669303600278,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,924.2,961.6,924.2,-37.4,0.0520064456909442,0.0388935108153077,0.0472558197482316,0.0047506259427126,2.318039869351196e-05,3.9096915588735396e-05,0.00011323652215649389,0.00033058977423930657,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.0590374942948775,,,0.0387880012850675,0.070206955309425,0.0400939055598739,0.0068382667476436,0.1810888251236506,sample_macro,seqkd,5,0.0012210704732154,,,0.0266675096143568,0.0652719689905643,0.017016394770305,-0.0048362794196271,0.0553486144542694,mmlu,0.0031641184499286,,0.0067482877287443,0.0058466505277568,0.0069736970289912,0.0107530583504038,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.109241371532636,,,1.9863830841822283,0.8971803154902799,2.258683776355216,1.806533297724368,3.272783264943532,0.025446439141141402,0.0315037890339839,0.0035841692788156996,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,961.6,961.6,961.6,0.0,-0.0004189516918467,0.0,0.0024320476900842,-0.002850999381931,6.150441163299547e-06,1.6150797046066144e-05,5.022176810598394e-05,0.00017551450073366204,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.1080114243898008,,,0.0711519888176449,0.1115933440199919,0.089735059885175,0.0139518145569009,0.6213849250759397,sample_macro,seqkd,20,0.0063808281320546,,,0.0003070179687014,0.0895207654791218,-0.0219964189089036,-0.0095677069071981,0.5285901593310492,mmlu,0.0115757489379029,,0.045448129188868,0.0227006131685005,0.0511350081939599,0.0818869741916256,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.1144011291914757,,,1.9600225925365728,0.9214291119788374,2.2196709626760067,1.801801870236797,3.746024809820312,-0.0060738101633532,0.0098747248758995,0.0338723802509651,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,960.2,961.6,960.2,-1.4,0.0013942097800807,0.0014559068219633,0.0048886032130058,-0.003494393432925,7.759502796034213e-06,1.8376568687017424e-05,5.57763962206027e-05,0.00019249544930060415,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.1539668631420603,,,0.1196347336433827,0.1760539181424038,0.1286354954760255,0.0153003347701134,0.5856914138793945,sample_macro,seqkd,40,0.0232984074763953,,,0.087878438687218,0.1627353713448558,0.0691642055228086,-0.004041120568929,0.1027093231678009,mmlu,0.0237121673556144,,0.0826285534863293,0.036541131930592,0.0941504088752636,0.1210517938528209,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.131318708535816,,,2.0475940132550896,0.9946437178445714,2.310831587107719,1.8073284565750665,3.3201439736570637,0.0645800312108227,0.09191955925614699,0.058916386130714905,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,958.4,961.6,958.4,-3.2,0.0042558526169989,0.0033277870216306,0.0080940739966349,-0.003838221379636,7.468330193205475e-06,1.711344698378525e-05,5.400066347647113e-05,0.0001828076106903287,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.196217720420765,,,0.1702658388252768,0.3309223996315683,0.1556330562835292,0.0200066843016262,0.7866792526415416,sample_macro,seqkd,80,0.0269660656925823,,,0.1483564891549093,0.328356798163482,0.1033564119027661,0.0072983021712836,0.0901324323245457,mmlu,0.0374718814562739,,0.113256174408365,0.0746020936071207,0.122919694608676,0.1632704850924866,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.134986366752003,,,2.1080720637227808,1.1602651446631975,2.3450237934876768,1.8186678793152788,3.307567082813808,0.12139042346232698,0.14105818698362568,0.0757842929520911,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,956.6,961.6,956.6,-5.0,0.0068004671189047,0.0051996672212978,0.0126429546822568,-0.005842487563352,7.386066010894865e-06,1.7017791969919925e-05,5.4666645519317905e-05,0.00019575791811799227,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.2049158267929617,,,0.198222092163882,0.3034132618989263,0.1965660523217437,0.0231464592370822,0.8216410076618195,sample_macro,seqkd,160,0.021465943781659,,,0.1729672050662338,0.2937614228469984,0.1427686506210427,0.0111829741237331,-0.3950600303070886,mmlu,0.039324307519377,,0.1369356849538162,0.0932122034183702,0.1478665553376776,0.1833292984084358,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.12948624484108,,,2.132682779634105,1.125669769346714,2.384436032205953,1.8225525512677283,2.8223746201821736,0.1515012612845748,0.16178423094250072,0.09761137743443919,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,955.2,961.6,955.2,-6.4,0.0088321391959994,0.0066555740432612,0.016825447921585,-0.0079933087255855,1.0074283807171014e-05,2.0515291998890463e-05,6.177937066240388e-05,0.00020116961240998856,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.2349944558553397,,,0.1561767592185309,0.1964579870764698,0.1881687508510159,0.0291453252874586,0.8056539127869266,sample_macro,seqkd,320,0.0328387244657746,,,0.0957557034300906,0.1087228012830018,0.0925139289668628,0.0206308761010312,-0.5084273419422762,mmlu,0.0540264560721282,,0.1686957188096296,0.1312401346090648,0.1780596148597708,0.240230111519673,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.140859025525195,,,2.0554712779979623,0.9406311477827174,2.334181310551773,1.8320004532450265,2.709007308546986,0.062916978964316,0.0751248273290594,0.11466926273750142,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,954.8,961.6,954.8,-6.8,0.0101282176546026,0.0070715474209651,0.020482517147705,-0.0103542994931023,1.1955551713072055e-05,2.3098720112102457e-05,7.401869916063861e-05,0.00021717354393327427,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.0620451553538441,,,0.0370145620799489,0.0612438477362904,0.0398297923497323,0.00595123328418,0.1863241255283355,sample_macro,sft,5,0.0039495903732521,,,0.017456329885338,0.056442603873355,0.0077097613883337,-0.0041383889079022,0.153140388897487,mmlu,0.0032254054039704,,0.0054001846342496,0.0045242723862299,0.0056191626962546,0.0091426687669341,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.1119698914326728,,,1.9771719044532088,0.8883509503730705,2.2493771429732443,1.8072311882360927,3.370575039386749,0.013506739512085902,0.0215947187932402,0.0021747792302791997,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,959.6,961.6,959.6,-2.0,0.0026989558240783,0.0020798668885191,0.0019278255886273,0.0007711302354509,3.096312048000982e-06,1.290476948270225e-05,4.245767449901891e-05,0.00017678672302279987,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.1369763845045651,,,0.0792098520869122,0.0885194230292524,0.0963892197745319,0.0134928046932595,1.1842171806948525,sample_macro,sft,20,0.0119127739593386,,,0.012317156534908,0.0108160039356776,0.0126924446847156,-0.0071826407522788,1.1807731688022614,mmlu,0.0177867255882925,,0.0554295960623837,0.0286242182667566,0.0621309405112904,0.1412406666403902,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.1199330750187597,,,1.9720327311027797,0.8427243504353932,2.254359826269626,1.8041869363917165,4.398207819291524,0.0004043825755694012,0.0194997972871868,0.0376428704740912,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,953.4,961.6,953.4,-8.2,0.010766857428181,0.0085274542429285,0.0049593135501544,0.0058075438780265,4.26611554757983e-06,1.110901721403934e-05,4.505933939070915e-05,0.00018322109681319742,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.1650342210448745,,,0.1006618765156848,0.151013123653829,0.1174256284113341,0.0170923193602245,2.037783228925296,sample_macro,sft,40,0.0184880001350705,,,-0.0271388253696661,-0.1054775421161736,-0.0075541461830393,0.0036451653141873,2.0370184291260585,mmlu,0.0287574580198685,,0.1289563504495391,0.053324468935108,0.1478643208281469,0.3452027899958192,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.126508301194491,,,1.932576749198205,0.7264308043835419,2.234113235401871,1.8150147424581828,5.25445307961532,-0.0456268255047366,-0.0307839906838534,0.1001988924296706,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,953.2,961.6,953.2,-8.4,0.0108138527946631,0.0087354409317803,0.0061543218549006,0.0046595309397624,6.824407785188669e-06,1.6079350371001055e-05,4.909575509373099e-05,0.00019591923046387936,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.1995715788419225,,,0.130549103701221,0.2241601775480168,0.1576508315546171,0.0192391912049937,2.348238699947085,sample_macro,sft,80,0.0292281781043857,,,-0.0303736305510891,-0.2001790995576551,0.0120777367005523,-0.0003512728004508,2.3454599566119056,mmlu,0.0392351700162647,,0.1789152939842481,0.0828142930414261,0.2029405442199536,0.5483436696923205,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.1372484791638064,,,1.9293419440167825,0.6317292469420603,2.253745118285462,1.8110183043435444,5.562894607101168,-0.0596018086554748,-0.0300223577506383,0.1396801239679834,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,948.2,961.6,948.2,-13.4,0.0176166181461986,0.0139351081530781,0.0121748801489707,0.0054417379972279,1.0874150939343963e-05,2.398348860879196e-05,6.137069976829602e-05,0.00021924925094932,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.2440722866130194,,,0.1444750995321997,0.19423798580787,0.1803176420042291,0.022439061784562,2.4164596109730856,sample_macro,sft,160,0.039982426944854,,,0.0547048356341464,-0.0760608453037483,0.0873962558686201,-0.0018118350160103,2.401067328282765,mmlu,0.0558877530906881,,0.2388951366519821,0.1118644865801823,0.270652799169932,0.7182588949267353,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.1480027280042746,,,2.014420410202018,0.7558475011959672,2.3290636374535305,1.809557742127985,5.618501978772027,0.0147224086892924,0.056516670650156704,0.18300738356129398,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,941.8,961.6,941.8,-19.8,0.0266925357420242,0.0205906821963395,0.02255041751608,0.0041421182259442,1.602121008090762e-05,3.399902243471957e-05,7.870456065574808e-05,0.00024030776985450002,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.2670036692491599,,,0.1563958153213773,0.2290623157311762,0.1912209442657019,0.02587202878128,2.5689910101890563,sample_macro,sft,320,0.049950303488544,,,0.0015244843608566,-0.0305779221600719,0.0095500859910888,-0.0011109176364886,2.539574837344033,mmlu,0.0662982005645919,,0.327445180369541,0.181884963565639,0.3638352345705165,1.0205382634326816,llama,1.0,0.0,0.0,5.0,1.0,4.0,181.51785714285717,1.0,2.1579706045479647,,,1.961240058928728,0.8013304243396435,2.2512174675759997,1.8102586595075068,5.757009487833296,-0.0484258191276874,0.0026354019973452002,0.2611469798049491,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,14,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,937.4,961.6,937.4,-24.2,0.032609506741409,0.0251663893510815,0.0295081242713297,0.0031013824700792,1.3718900709136505e-05,3.236882303098308e-05,8.60902153362966e-05,0.00025821331073526,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.0666548872446374,,,0.1353687379651902,0.0959926781696932,0.1545266319756046,0.0057325189642546,0.1687328176200389,sample_macro,offkd,5,0.0255933051582957,,,-0.1346623162865039,-0.0573291467555931,-0.1539956086692316,-0.0003109018692985,0.0895347689943654,mmlu,0.0059849577602913,,0.0130141194622472,0.0159558119298058,0.0122786963453576,0.0252366007522712,qwen,1.0,0.0,0.0,5.0,1.0,4.0,190.05785714285716,1.0,1.7677455672621727,,,2.168792396700409,1.1937172686202189,2.4125611787204564,1.5735918515179088,3.220322621890477,-0.1602556214447996,-0.1343514144172054,0.0070291617019559,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,18,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,956.4,954.4,956.4,2.0,-0.0024694929167776,-0.0020955574182732,-0.0041251986005318,0.0016557056837541,4.102338402844908e-06,1.0302014288754435e-05,3.179319501214195e-05,0.00011874639822053107,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.0777407712782067,,,0.2143576005914115,0.1283502048254012,0.2413284199796284,0.0065109195776806,0.3135176327185971,sample_macro,offkd,10,0.0288326287242982,,,-0.2143567580276035,-0.1065911412239074,-0.2412981622285275,0.0006402447258648,0.2837709146525178,mmlu,0.0077213335596856,,0.0188867031499518,0.0196544912304462,0.0186947561298282,0.0318502019048069,qwen,1.0,0.0,0.0,5.0,1.0,4.0,190.05785714285716,1.0,1.7709848908281751,,,2.089097954959309,1.1444552741519043,2.3252586251611604,1.574542998113072,3.414558767548629,-0.24318938675190171,-0.2149970027534683,0.011165369590266198,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,18,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,957.6,954.4,957.6,3.2,-0.0036830612833472,-0.0033528918692372,-0.0062235602416776,0.0025404989583303,,,,,,,,,,True,False,QWEN_PK_STEP10_MISSING_MATCHED_EXCLUSION,,NA_NO_KL_C_IN_FAT_R1_V2
0.1054667179392916,,,0.3524541772076793,0.153271445184946,0.4086589688255169,0.0106112417021591,0.7027135845805917,sample_macro,offkd,20,0.0237772164068051,,,-0.3524474763896515,-0.1276015066461903,-0.4086589688255169,0.0058508246023788,0.6990885782454695,mmlu,0.0125114018424937,,0.0410307742116273,0.0232780366790081,0.0454689585947822,0.063246498916165,qwen,1.0,0.0,0.0,5.0,1.0,4.0,190.05785714285716,1.0,1.765929478510682,,,1.9510072365972613,1.1234449087296214,2.1578978185641717,1.5797535779895862,3.8298764311415807,-0.3762246927964566,-0.3582983009920303,0.0285193723691336,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,18,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,958.4,954.4,958.4,4.0,-0.0043761182584524,-0.0041911148365465,-0.0078992384824552,0.0035231202240028,3.4144766459576203e-06,1.0765919250843581e-05,3.5481817940308245e-05,0.0001307268496020544,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.1261890432584498,,,0.3021217336178025,0.1250876248947211,0.3809537014008882,0.0101862175570113,1.619170107351882,sample_macro,offkd,40,0.0151863995327481,,,-0.3011478708580336,0.0175054621057851,-0.3808112040989883,0.0004022181098163,1.619170107351882,mmlu,0.0185317873535677,,0.0582458177595398,0.0288863605200977,0.0655856820694004,0.1233048502302595,qwen,1.0,0.0,0.0,5.0,1.0,4.0,190.05785714285716,1.0,1.757338661636625,,,2.0023068421288794,1.2685518774815967,2.1857455832907,1.5743049714970236,4.749957960247993,-0.31633427039078166,-0.30155008896784985,0.0397140304059721,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,18,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,956.4,954.4,956.4,2.0,-0.0017802873542182,-0.0020955574182732,-0.0048644360065854,0.0030841486523672,2.874279198294971e-06,9.332343233836582e-06,3.720418044395046e-05,0.00014453642288568032,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.1523940725810825,,,0.1955118039995764,0.1551438544690608,0.2314344018249123,0.0120428962351325,2.2119217470926897,sample_macro,offkd,80,0.0172551432704286,,,-0.1140025557518737,0.0875919816536562,-0.1644011901032561,0.002695052324745,2.2119217470926897,mmlu,0.0320579264178272,,0.0882119445466336,0.0330045282845717,0.1020137986121491,0.1860794865892135,qwen,1.0,0.0,0.0,5.0,1.0,4.0,190.05785714285716,1.0,1.7594074053743056,,,2.189452157235039,1.338638397029468,2.402155597286432,1.5765978057119523,5.342709599988801,-0.1312576990223023,-0.11669760807661869,0.0561540181288064,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,18,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,952.0,954.4,952.0,-2.4,0.0035880064744696,0.0025146689019278,0.0061556639496222,-0.0025676574751525,2.866040495064226e-06,1.0225626874671434e-05,4.5924192818347365e-05,0.00016530706197951398,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
0.181350431379729,,,0.2045044627692882,0.1651589622029236,0.2268850599791871,0.014779647356091,1.8613968583728584,sample_macro,offkd,160,0.0029336894928876,,,0.0350325769955359,0.0150961676878588,0.0400166793224551,-0.0021888220942852,1.8613968583728584,mmlu,0.036200018519968,,0.1315723547521213,0.0454476691064025,0.153103526163551,0.2044989572811339,qwen,1.0,0.0,0.0,5.0,1.0,4.0,190.05785714285716,1.0,1.7450859515967645,,,2.338487289982449,1.2661425830636706,2.606573466712143,1.5717139312929218,4.99218471126897,0.0320988875026483,0.0372213990898211,0.09537233623215331,,,E_mmluPro,E_mmluPro,domain_matched_not_item_matched,0.05,18,5,equal5_non_qk,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",True,941.4,954.4,941.4,-13.0,0.016392286588814,0.0136211232187761,0.0272606224077165,-0.0108683358189025,1.952306547536864e-06,1.0928235315077473e-05,4.549768491415307e-05,0.00016773571842347148,5.0,"mlp.down_proj,mlp.gate_proj,mlp.up_proj,self_attn.o_proj,self_attn.v_proj","self_attn.q_proj,self_attn.k_proj",equal_mean_of_per_module_scores,deployed_BF16_merged_minus_base,True,True,,,NA_NO_KL_C_IN_FAT_R1_V2
