absolute_contraction_mean,arm,checkpoint,epsilon,layer,model,module_count_x,probe_name,c_epsilon,relative_functional_contraction_ratio_of_means_sensitivity,sample_count_x,source_name,source_protocol,state_rank_base_mean,state_rank_current_mean,state_rank_delta_mean,track,absolute_delta_nll_cumulative,aggregation,cumulative_kl_base_to_current,delta_nll_cumulative,nll_base,nll_current,sample_count_y,module_count_y,raw_update_energy_equal7,whitened_update_energy_equal7,whitened_update_energy_fixed_equal7,activation_exposure_ratio_equal7,p_k4,p_k8,p_k16,p_k32,pk_track,tpnt_overlap_lift,tpnt_lift_minus_null,tpnt_coverage,pabs_joint_mean_cos,nss_l1_top32,nss_l2_top32
13.428571428571429,opd,40,0.05,14,llama,7,E_math,0.044897714515561,0.0388751033912324,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,332.0,-13.428571428571429,llama_d10_matched_numeric,0.4879406867548823,sample_equal_mean_of_token_weighted_rows,0.2356065474450588,0.1757437085034325,2.0786754116415977,2.2544191516935825,32,7,0.0507439116814306,0.028882630768099,0.0299756664649716,0.9899069701019064,2.2571274907282452e-05,7.553131711444357e-05,0.00016348067947543737,0.00040646732772330404,llama_d11_bf16_merged_minus_base,0.7114138206077811,-0.0018542196932989693,0.04477390483144973,0.9997905294740156,0.32335320544018725,0.05838834370468261
20.285714285714285,opd,40,0.05,14,llama,7,E_ood,0.034657371664439,0.0282755874153724,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,697.1428571428571,-20.285714285714285,llama_d10_matched_numeric,0.3530111886793747,sample_equal_mean_of_token_weighted_rows,0.1721622223849408,0.1856733395070477,1.637078640051186,1.8227519928477705,128,7,0.0507439116814306,0.025489751365967,0.0262382138088079,0.9806748515781826,2.2571274907282452e-05,7.553131711444357e-05,0.00016348067947543737,0.00040646732772330404,llama_d11_bf16_merged_minus_base,0.7114138206077811,-0.0018542196932989693,0.04477390483144973,0.9997905294740156,0.32335320544018725,0.05838834370468261
13.0,opd,80,0.05,14,llama,7,E_general,0.0215494490399473,0.0167464114832535,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,763.2857142857143,-13.0,llama_d10_matched_numeric,0.3232326189754531,sample_equal_mean_of_token_weighted_rows,0.0994870043068658,0.0844627152946486,2.6890528984367847,2.773515590466559,128,7,0.0781667700835636,0.0228219299044992,0.0224533882823639,1.0034999587883564,3.222107631829849e-05,8.349198300752825e-05,0.00018210686253688292,0.00044686050075267667,llama_d11_bf16_merged_minus_base,0.7384490668777735,-0.003000188790447983,0.04588672262980094,0.9997974844687054,0.3233532277924273,0.05838873665865983
23.857142857142858,opd,80,0.05,14,llama,7,E_if,0.0409536455184803,0.0345112626575739,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,667.4285714285714,-23.857142857142858,llama_d10_matched_numeric,0.4508801787375522,sample_equal_mean_of_token_weighted_rows,0.1700123342618263,0.0898602479455954,3.344583368565812,3.434443605585152,541,7,0.0781667700835636,0.0337604721841801,0.0329911381538425,1.028926528808884,3.222107631829849e-05,8.349198300752825e-05,0.00018210686253688292,0.00044686050075267667,llama_d11_bf16_merged_minus_base,0.7384490668777735,-0.003000188790447983,0.04588672262980094,0.9997974844687054,0.3233532277924273,0.05838873665865983
14.0,opd,80,0.05,14,llama,7,E_math,0.0470594156200164,0.0405293631100082,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,331.42857142857144,-14.0,llama_d10_matched_numeric,0.5549181532114744,sample_equal_mean_of_token_weighted_rows,0.29610455641523,0.2064141272567212,2.0786754116415977,2.285089556127786,32,7,0.0781667700835636,0.0464812724052795,0.0461763940152845,1.0038089044369676,3.222107631829849e-05,8.349198300752825e-05,0.00018210686253688292,0.00044686050075267667,llama_d11_bf16_merged_minus_base,0.7384490668777735,-0.003000188790447983,0.04588672262980094,0.9997974844687054,0.3233532277924273,0.05838873665865983
24.714285714285715,opd,80,0.05,14,llama,7,E_ood,0.0411469584039987,0.0344484269215452,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,692.7142857142857,-24.714285714285715,llama_d10_matched_numeric,0.4179887424688786,sample_equal_mean_of_token_weighted_rows,0.2257370905717834,0.2323853847628925,1.637078640051186,1.8694640221074224,128,7,0.0781667700835636,0.0456925684120506,0.0448858105311436,1.0050901471783558,3.222107631829849e-05,8.349198300752825e-05,0.00018210686253688292,0.00044686050075267667,llama_d11_bf16_merged_minus_base,0.7384490668777735,-0.003000188790447983,0.04588672262980094,0.9997974844687054,0.3233532277924273,0.05838873665865983
14.857142857142858,opd,160,0.05,14,llama,7,E_general,0.0267412351405494,0.0191387559808612,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,761.4285714285714,-14.857142857142858,llama_d10_matched_numeric,0.3698927549412474,sample_equal_mean_of_token_weighted_rows,0.1298238128074444,0.1118209236810798,2.6890528984367847,2.80087379924953,128,7,0.1493895346564906,0.0714201746575002,0.0638896610221958,1.048883614691018,2.4579308468933698e-05,7.533441391515221e-05,0.00017080392769584698,0.00043993475680634395,llama_d11_bf16_merged_minus_base,0.7758988865389572,-0.006482785282571893,0.04732312024454423,0.9997840350259235,0.3233532061889996,0.05838972899062202
26.571428571428573,opd,160,0.05,14,llama,7,E_if,0.0466314951935998,0.0384376937383758,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,664.7142857142857,-26.571428571428573,llama_d10_matched_numeric,0.4966622313928692,sample_equal_mean_of_token_weighted_rows,0.20701169942862,0.1246411389156542,3.344583368565812,3.469224491313293,541,7,0.1493895346564906,0.1102394896526155,0.0937896355088534,1.0790144893905609,2.4579308468933698e-05,7.533441391515221e-05,0.00017080392769584698,0.00043993475680634395,llama_d11_bf16_merged_minus_base,0.7758988865389572,-0.006482785282571893,0.04732312024454423,0.9997840350259235,0.3233532061889996,0.05838972899062202
14.285714285714286,opd,160,0.05,14,llama,7,E_math,0.0494428562342672,0.0413564929693961,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,331.1428571428572,-14.285714285714286,llama_d10_matched_numeric,0.5582527779042721,sample_equal_mean_of_token_weighted_rows,0.30191505048424,0.198235401767306,2.0786754116415977,2.2769108414649963,32,7,0.1493895346564906,0.1443636222476405,0.1282579842954874,1.0333773983188566,2.4579308468933698e-05,7.533441391515221e-05,0.00017080392769584698,0.00043993475680634395,llama_d11_bf16_merged_minus_base,0.7758988865389572,-0.006482785282571893,0.04732312024454423,0.9997840350259235,0.3233532061889996,0.05838972899062202
25.0,opd,160,0.05,14,llama,7,E_ood,0.0425727847526232,0.0348466746316208,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,692.4285714285714,-25.0,llama_d10_matched_numeric,0.440166350454092,sample_equal_mean_of_token_weighted_rows,0.2460790835903026,0.2443132263142615,1.637078640051186,1.8813918624073267,128,7,0.1493895346564906,0.1451469356792845,0.1265357924359185,1.0589138461202765,2.4579308468933698e-05,7.533441391515221e-05,0.00017080392769584698,0.00043993475680634395,llama_d11_bf16_merged_minus_base,0.7758988865389572,-0.006482785282571893,0.04732312024454423,0.9997840350259235,0.3233532061889996,0.05838972899062202
17.857142857142858,opd,320,0.05,14,llama,7,E_general,0.033917185926631,0.0230033124769967,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,758.4285714285714,-17.857142857142858,llama_d10_matched_numeric,0.405909214168787,sample_equal_mean_of_token_weighted_rows,0.1555108788306825,0.1341145800834056,2.6890528984367847,2.8231674544513226,128,7,0.3049670947449548,0.2111068917105772,0.1798683897525604,1.0776766631787198,2.8611706186763642e-05,7.551102921101829e-05,0.00017566330487688134,0.0004575598109762619,llama_d11_bf16_merged_minus_base,0.8170023489317143,-0.008426137559270765,0.04886148169732643,0.9997758363503146,0.32335318359630466,0.058391321861283756
32.857142857142854,opd,320,0.05,14,llama,7,E_if,0.0620145437150181,0.0475304815044431,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,658.4285714285714,-32.857142857142854,llama_d10_matched_numeric,0.525369724096961,sample_equal_mean_of_token_weighted_rows,0.2296189311031052,0.1350162081892108,3.344583368565812,3.479599551881307,541,7,0.3049670947449548,0.3361680192008082,0.2689342265283422,1.108119634707004,2.8611706186763642e-05,7.551102921101829e-05,0.00017566330487688134,0.0004575598109762619,llama_d11_bf16_merged_minus_base,0.8170023489317143,-0.008426137559270765,0.04886148169732643,0.9997758363503146,0.32335318359630466,0.058391321861283756
17.142857142857142,opd,320,0.05,14,llama,7,E_math,0.0624551726445603,0.0496277915632755,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,328.2857142857143,-17.142857142857142,llama_d10_matched_numeric,0.5608332557603717,sample_equal_mean_of_token_weighted_rows,0.3110940307378769,0.2083892326336354,2.0786754116415977,2.2870646566152573,32,7,0.3049670947449548,0.4441317460732534,0.37823488187444,1.0518982642474382,2.8611706186763642e-05,7.551102921101829e-05,0.00017566330487688134,0.0004575598109762619,llama_d11_bf16_merged_minus_base,0.8170023489317143,-0.008426137559270765,0.04886148169732643,0.9997758363503146,0.32335318359630466,0.058391321861283756
27.857142857142858,opd,320,0.05,14,llama,7,E_ood,0.0472558197482316,0.0388291517323775,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,689.5714285714286,-27.857142857142858,llama_d10_matched_numeric,0.4581247121095657,sample_equal_mean_of_token_weighted_rows,0.2642275426769629,0.2602063996018842,1.637078640051186,1.8972850376740096,128,7,0.3049670947449548,0.451926613293056,0.3758249347696879,1.101383849157443,2.8611706186763642e-05,7.551102921101829e-05,0.00017566330487688134,0.0004575598109762619,llama_d11_bf16_merged_minus_base,0.8170023489317143,-0.008426137559270765,0.04886148169732643,0.9997758363503146,0.32335318359630466,0.058391321861283756
-0.5714285714285714,seqkd,5,0.05,14,llama,7,E_general,-0.000788863237214,-0.0007361059992638,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,776.8571428571429,0.5714285714285714,llama_d10_matched_numeric,0.045104681776138,sample_equal_mean_of_token_weighted_rows,0.002263580608087,0.0015506585436924,2.6890528984367847,2.690603523515165,128,7,0.0023264768533408,0.0002798575943805,0.0002794740233054,1.0021467471569172,6.35800389708103e-06,1.751363466999984e-05,5.593175254553315e-05,0.0001903861552168867,llama_d11_bf16_merged_minus_base,0.6052560634056543,0.016314221605095144,0.04036560927481135,0.9997966823179466,0.3233531982514876,0.05838817979212933
