absolute_contraction_mean,arm,checkpoint,epsilon,layer,model,module_count_x,probe_name,c_epsilon,relative_functional_contraction_ratio_of_means_sensitivity,sample_count_x,source_name,source_protocol,state_rank_base_mean,state_rank_current_mean,state_rank_delta_mean,track,absolute_delta_nll_cumulative,aggregation,cumulative_kl_base_to_current,delta_nll_cumulative,nll_base,nll_current,sample_count_y,module_count_y,raw_update_energy_equal7,whitened_update_energy_equal7,whitened_update_energy_fixed_equal7,activation_exposure_ratio_equal7,p_k4,p_k8,p_k16,p_k32,pk_track,tpnt_overlap_lift,tpnt_lift_minus_null,tpnt_coverage,pabs_joint_mean_cos,nss_l1_top32,nss_l2_top32,normalized_entropy_effective_rank,participation_ratio,top1_explained_share,top8_explained_share,top32_explained_share,raw_anisotropy,centered_anisotropy,linear_cka_vs_step0,_merge,has_raw_activation,row_id,is_opd,demeaned_c_epsilon,demeaned_p_k4,demeaned_p_k8,demeaned_p_k16,demeaned_p_k32,demeaned_normalized_entropy_effective_rank,demeaned_participation_ratio,demeaned_linear_cka_vs_step0,demeaned_cumulative_kl_base_to_current,demeaned_absolute_delta_nll_cumulative,demeaned_delta_nll_cumulative
0.1428571428571428,offkd,5,0.05,14,llama,7,E_general,7.927699381639449e-05,0.000184026499816,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,776.1428571428571,-0.1428571428571428,llama_d10_matched_numeric,0.0395591591368429,sample_equal_mean_of_token_weighted_rows,0.0017256704877581,0.002201866323503,2.6890528984367847,2.6912547377869487,128,7,0.0025738554624175,0.0003077038250661,0.0003072923516031,1.001631548583464,7.272660387310939e-06,2.2389927023271283e-05,6.004984295159991e-05,0.000189578620588,llama_d11_bf16_merged_minus_base,0.6032071920520131,0.0130576835023667,0.0402282692413255,0.9997922563544948,0.3233532297534758,0.0583883245488508,1.2184892562918772,1.0346001099682514,0.9831356873861884,0.9852905417063093,0.9879971219387128,0.7964951395988464,-0.0024473371449857,0.9999974966049194,both,True,0,0,-0.00134212282279948,1.5202982451358234e-06,3.597090020386012e-06,5.1987618852276365e-06,4.729022683600009e-06,0.08621405708282603,0.013465071629872982,2.4102628231048584e-06,-0.0007032565778199126,-0.004818620257196697,0.00307927664404135
2.7142857142857144,offkd,5,0.05,14,llama,7,E_if,0.005518894873359,0.0039264310808019,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,688.5714285714286,-2.7142857142857144,llama_d10_matched_numeric,0.0564871152343018,sample_equal_mean_of_token_weighted_rows,0.0032699063380271,-0.0040985743508522,3.344583368565812,3.340484784623391,541,7,0.0025738554624175,0.0003336927867556,0.0003322242404725,1.0041819502492633,7.272660387310939e-06,2.2389927023271283e-05,6.004984295159991e-05,0.000189578620588,llama_d11_bf16_merged_minus_base,0.6032071920520131,0.0130576835023667,0.0402282692413255,0.9997922563544948,0.3233532297534758,0.0583883245488508,1.0581948640651522,1.0089436739906472,0.9955578678496328,0.9963189476550762,0.9970855986084964,0.965201199054718,0.0122524732723832,0.9999971985816956,both,True,1,0,0.004097495056743125,1.5202982451358234e-06,3.597090020386012e-06,5.1987618852276365e-06,4.729022683600009e-06,-0.074080335143899,-0.01219136434773116,2.1122395992279053e-06,0.0008409792724490875,0.012109335840262199,-0.0032211640303138503
-0.2857142857142857,offkd,5,0.05,14,llama,7,E_math,-0.0005914618388821,-0.0008271298593879,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,345.7142857142857,0.2857142857142857,llama_d10_matched_numeric,0.0481003484455868,sample_equal_mean_of_token_weighted_rows,0.0026469066360732,-0.0050348421027592,2.0786754116415977,2.0736405961215496,32,7,0.0025738554624175,0.0004349749391881,0.0004351731395217,1.000891162126045,7.272660387310939e-06,2.2389927023271283e-05,6.004984295159991e-05,0.000189578620588,llama_d11_bf16_merged_minus_base,0.6032071920520131,0.0130576835023667,0.0402282692413255,0.9997922563544948,0.3233532297534758,0.0583883245488508,1.0455660249123864,1.0072940117296838,0.9963727620813916,0.9970777223920168,0.99789790503245,0.9237409830093384,0.0665884763002395,0.999999463558197,both,True,2,0,-0.002012861655497975,1.5202982451358234e-06,3.597090020386012e-06,5.1987618852276365e-06,4.729022683600009e-06,-0.0867091742966648,-0.013841026608694573,4.377216100692749e-06,0.0002179795704951872,0.003722569051547199,-0.00415743178222085
0.4285714285714285,offkd,5,0.05,14,llama,7,E_ood,0.001355341798413,0.0005973715651135,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,717.0,-0.4285714285714285,llama_d10_matched_numeric,0.0330427123772096,sample_equal_mean_of_token_weighted_rows,0.0017755741923792,-0.0037123028073438,1.637078640051186,1.6333663277328014,128,7,0.0025738554624175,0.0003547332596229,0.0003536990220059,1.0043629000663985,7.272660387310939e-06,2.2389927023271283e-05,6.004984295159991e-05,0.000189578620588,llama_d11_bf16_merged_minus_base,0.6032071920520131,0.0130576835023667,0.0402282692413255,0.9997922563544948,0.3233532297534758,0.0583883245488508,1.2069366823602816,1.033715303148175,0.9835557744288512,0.9867275389150724,0.9893737483392728,0.789137601852417,-0.0027166183572262,0.9999932050704956,both,True,3,0,-6.605801820287467e-05,1.5202982451358234e-06,3.597090020386012e-06,5.1987618852276365e-06,4.729022683600009e-06,0.07466148315123045,0.01258026480979657,-1.8812716007232666e-06,-0.0006533528731988126,-0.01133506701683,-0.00283489248680545
0.5714285714285714,offkd,20,0.05,14,llama,7,E_general,0.0017228536062524,0.000736105999264,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,775.7142857142857,-0.5714285714285714,llama_d10_matched_numeric,0.082068707444705,sample_equal_mean_of_token_weighted_rows,0.0076448562613222,0.0111825924950608,2.6890528984367847,2.700235463678837,128,7,0.018222322454676,0.00247975507643,0.0024585148255157,1.0101494947440823,1.1071500417918806e-05,2.682641372432824e-05,7.269333777261854e-05,0.0002287459028593,llama_d11_bf16_merged_minus_base,0.6583494075967925,0.0087262926095361,0.0425919170645032,0.9997974090820656,0.3233532106228234,0.0583887887968039,1.2203595228749775,1.0348989624136802,0.9829937150825484,0.9851624430649796,0.9878914529628434,0.7958928942680359,-0.0024562811013311,0.9999874830245972,both,True,4,0,-0.010371107601299131,-2.2277748468825733e-06,-9.60635535257843e-06,-2.021655258690024e-05,-3.8850076764775034e-05,0.08739347363323557,0.013627679145297611,2.434477210044861e-05,-0.024068215977161835,-0.06496009537922727,0.0016380937384954941
7.0,offkd,20,0.05,14,llama,7,E_if,0.0128540596095353,0.0101260591031204,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,684.2857142857143,-7.0,llama_d10_matched_numeric,0.1525190623198221,sample_equal_mean_of_token_weighted_rows,0.0256889011752197,-0.0109905065274014,3.344583368565812,3.3335928520301352,541,7,0.018222322454676,0.0031864451053219,0.0030485804558598,1.0416992266284244,1.1071500417918806e-05,2.682641372432824e-05,7.269333777261854e-05,0.0002287459028593,llama_d11_bf16_merged_minus_base,0.6583494075967925,0.0087262926095361,0.0425919170645032,0.9997974090820656,0.3233532106228234,0.0583887887968039,1.058402601183591,1.008986904304266,0.9955365386648396,0.9963053915052454,0.997080833761393,0.9652099609375,0.0122639890760183,0.9999849200248718,both,True,5,0,0.0007600984019837682,-2.2277748468825733e-06,-9.60635535257843e-06,-2.021655258690024e-05,-3.8850076764775034e-05,-0.07456344805815096,-0.012284378964116494,2.178177237510681e-05,-0.006024171063264333,0.0054902594958898265,-0.020535005283966706
1.1428571428571428,offkd,20,0.05,14,llama,7,E_math,0.0068173650004162,0.0033085194375517,32.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,345.42857142857144,344.2857142857143,-1.1428571428571428,llama_d10_matched_numeric,0.1194006463047117,sample_equal_mean_of_token_weighted_rows,0.0186710162379313,-0.0345676847209688,2.0786754116415977,2.044107731431722,32,7,0.018222322454676,0.0040073929599852,0.0039762923510612,1.009209411308301,1.1071500417918806e-05,2.682641372432824e-05,7.269333777261854e-05,0.0002287459028593,llama_d11_bf16_merged_minus_base,0.6583494075967925,0.0087262926095361,0.0425919170645032,0.9997974090820656,0.3233532106228234,0.0583887887968039,1.04601007159526,1.0073703154298028,0.9963350247351798,0.9970452591431236,0.9978759210205402,0.9234113097190856,0.066677913069725,0.9999973177909852,both,True,6,0,-0.005276596207135332,-2.2277748468825733e-06,-9.60635535257843e-06,-2.021655258690024e-05,-3.8850076764775034e-05,-0.08695597764648189,-0.013900967838579747,3.4179538488499084e-05,-0.013042056000552735,-0.02762815651922057,-0.04411218347753411
2.2857142857142856,offkd,20,0.05,14,llama,7,E_ood,0.0062498338671533,0.0031859816806054,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,717.4285714285714,715.1428571428571,-2.2857142857142856,llama_d10_matched_numeric,0.0722990023787133,sample_equal_mean_of_token_weighted_rows,0.010434715415613,-0.0123668675660155,1.637078640051186,1.624711766373366,128,7,0.018222322454676,0.0031778135744389,0.0031139545109389,1.0238853044206755,1.1071500417918806e-05,2.682641372432824e-05,7.269333777261854e-05,0.0002287459028593,llama_d11_bf16_merged_minus_base,0.6583494075967925,0.0087262926095361,0.0425919170645032,0.9997974090820656,0.3233532106228234,0.0583887887968039,1.2095765702670942,1.034185051227154,0.9833323225953458,0.9865655840928884,0.9892553798590626,0.7886911630630493,-0.0026721570175141,0.9999487400054932,both,True,7,0,-0.0058441273403982315,-2.2277748468825733e-06,-9.60635535257843e-06,-2.021655258690024e-05,-3.8850076764775034e-05,0.07661052102535226,0.012913767958771416,-1.4398247003555298e-05,-0.021278356822871033,-0.07472980044521897,-0.021911366322580804
1.4285714285714286,offkd,40,0.05,14,llama,7,E_general,0.0051209072572701,0.0018402649981597,128.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,776.2857142857143,774.8571428571429,-1.4285714285714286,llama_d10_matched_numeric,0.1095734770642593,sample_equal_mean_of_token_weighted_rows,0.0151167464391619,0.0181476204998034,2.6890528984367847,2.707200493663549,128,7,0.0369096580626709,0.0054852101727322,0.0054170049219724,1.0158287719169066,1.120642115535832e-05,2.7311253185344868e-05,7.182348105871601e-05,0.0002245934073081,llama_d11_bf16_merged_minus_base,0.6866971861021854,-0.0003462966518219,0.0438043177554984,0.9997859592373168,0.3233531610942588,0.0583880750841497,1.222045472200095,1.0351686595403962,0.9828656463963402,0.9850460223927852,0.9877944990479992,0.7951083183288574,-0.0024761571548879,0.9999715089797974,both,True,8,0,-0.009956920391452819,-3.6685589443712673e-06,-1.2287200170090745e-05,-2.401098257515348e-05,-5.198070942110002e-05,0.08793951082969143,0.01370063491736917,2.9496848583221436e-05,-0.04424639693705534,-0.09461545082250267,-0.006911856013195463
7.428571428571429,offkd,40,0.05,14,llama,7,E_if,0.014788635880968,0.0107460219053523,541.0,llama_d10_matched_numeric,D10_bf16_forward_fp64_eigh_svd,691.2857142857143,683.8571428571429,-7.428571428571429,llama_d10_matched_numeric,0.1827184783222494,sample_equal_mean_of_token_weighted_rows,0.0391923265700364,-0.0077042492832162,3.344583368565812,3.3368791106007234,541,7,0.0369096580626709,0.0078828107382703,0.0073410665583131,1.0637565612335638,1.120642115535832e-05,2.7311253185344868e-05,7.182348105871601e-05,0.0002245934073081,llama_d11_bf16_merged_minus_base,0.6866971861021854,-0.0003462966518219,0.0438043177554984,0.9997859592373168,0.3233531610942588,0.0583880750841497,1.0589755327076262,1.0090802936147625,0.9954904683118394,0.996266028452314,0.9970500449631092,0.965067446231842,0.0122224548831582,0.999975860118866,both,True,9,0,-0.0002891917677549198,-3.6685589443712673e-06,-1.2287200170090745e-05,-2.401098257515348e-05,-5.198070942110002e-05,-0.07513042866277742,-0.012387731008264513,3.384798765182495e-05,-0.020170816806180845,-0.02147044956451255,-0.03276372579621506
